"DATE","TITLE","ACTIVITY"
"9983","2006","Wetaskiwin Federal Liberal Association",
"3640","2004","Wetaskiwin Federal NDP Riding Association",
"6967","2005","Wetaskiwin Federal NDP Riding Association",
"10701","2006","Wetaskiwin Federal NDP Riding Association",
"2793","2004","Whitby--Oshawa Conservative Association",
"6821","2005","Whitby--Oshawa Conservative Association",
"10556","2006","Whitby--Oshawa Conservative Association",
"3432","2004","Whitby--Oshawa Federal Liberal Association",
"6888","2005","Whitby--Oshawa Federal Liberal Association",
"10623","2006","Whitby--Oshawa Federal Liberal Association",
"3076","2004","Whitby--Oshawa Federal NDP Riding Association",
"6524","2005","Whitby--Oshawa Federal NDP Riding Association",
"10261","2006","Whitby--Oshawa Federal NDP Riding Association",
"2735","2004","Wild Rose Conservative Association",
"6860","2005","Wild Rose Conservative Association",
"10595","2006","Wild Rose Conservative Association",
"11210","2006","Wild Rose Federal Green Party Association",
"3373","2004","Wild Rose Federal Liberal Association",
"6295","2005","Wild Rose Federal Liberal Association",
"10032","2006","Wild Rose Federal Liberal Association",
"3042","2004","Wild Rose Federal NDP Riding Association",
"6543","2005","Wild Rose Federal NDP Riding Association",
"10279","2006","Wild Rose Federal NDP Riding Association",
"2794","2004","Willowdale Conservative Association",
"6590","2005","Willowdale Conservative Association",
"10325","2006","Willowdale Conservative Association",
"3433","2004","Willowdale Federal Liberal Association",
"6188","2005","Willowdale Federal Liberal Association",
"9925","2006","Willowdale Federal Liberal Association",
"3073","2004","Willowdale Federal NDP",
"6271","2005","Willowdale Federal NDP",
"10008","2006","Willowdale Federal NDP",
"2960","2004","Willowdale Green Party of Canada",
"6574","2005","Willowdale Green Party of Canada",
"10309","2006","Willowdale Green Party of Canada",
"2796","2004","Windsor West Conservative Association",
"6856","2005","Windsor West Conservative Association",
"10591","2006","Windsor West Conservative Association",
"3409","2004","Windsor West Federal Liberal Association",
"6249","2005","Windsor West Federal Liberal Association",
"9986","2006","Windsor West Federal Liberal Association",
"3075","2004","Windsor West Federal NDP Riding Association",
"6257","2005","Windsor West Federal NDP Riding Association",
"9994","2006","Windsor West Federal NDP Riding Association",
"2962","2004","Windsor West Green Party EDA",
"10901","2006","Windsor West Marijuana Party",
"2795","2004","Windsor--Tecumseh Conservative Association",
"6591","2005","Windsor--Tecumseh Conservative Association",
"10326","2006","Windsor--Tecumseh Conservative Association",
"3434","2004","Windsor--Tecumseh Federal Liberal Association",
"6187","2005","Windsor--Tecumseh Federal Liberal Association",
"9924","2006","Windsor--Tecumseh Federal Liberal Association",
"3074","2004","Windsor--Tecumseh Federal NDP Riding Association",
"6360","2005","Windsor--Tecumseh Federal NDP Riding Association",
"10097","2006","Windsor--Tecumseh Federal NDP Riding Association",
"2961","2004","Windsor--Tecumseh Green Party EDA",
"2779","2004","Winnipeg Centre Conservative Association",
"6621","2005","Winnipeg Centre Conservative Association",
"10356","2006","Winnipeg Centre Conservative Association",
"3412","2004","Winnipeg Centre Federal Liberal Association",
"6119","2005","Winnipeg Centre Federal Liberal Association",
"9856","2006","Winnipeg Centre Federal Liberal Association",
"3060","2004","Winnipeg Centre Federal NDP Riding Association",
"6381","2005","Winnipeg Centre Federal NDP Riding Association",
"10118","2006","Winnipeg Centre Federal NDP Riding Association",
"2780","2004","Winnipeg North Conservative Association",
"6783","2005","Winnipeg North Conservative Association",
"10518","2006","Winnipeg North Conservative Association",
"3411","2004","Winnipeg North Federal Liberal Association",
"6117","2005","Winnipeg North Federal Liberal Association",
"9854","2006","Winnipeg North Federal Liberal Association",
"3059","2004","Winnipeg North Federal NDP Riding Association",
"6376","2005","Winnipeg North Federal NDP Riding Association",
"10113","2006","Winnipeg North Federal NDP Riding Association",
"3932","2004","Winnipeg North Greens Association",
"7008","2005","Winnipeg North Greens Association",
"10742","2006","Winnipeg North Greens Association",
"2759","2004","Winnipeg South Centre Conservative Association",
"6610","2005","Winnipeg South Centre Conservative Association",
"10345","2006","Winnipeg South Centre Conservative Association",
"3414","2004","Winnipeg South Centre Federal Liberal Association",
"6114","2005","Winnipeg South Centre Federal Liberal Association",
"9851","2006","Winnipeg South Centre Federal Liberal Association",
"3062","2004","Winnipeg South Centre Federal NDP Riding Association",
"6317","2005","Winnipeg South Centre Federal NDP Riding Association",
"10054","2006","Winnipeg South Centre Federal NDP Riding Association",
"10925","2006","Winnipeg South Centre Progressive Canadian Electoral District Association",
"2758","2004","Winnipeg South Conservative Association",
"6622","2005","Winnipeg South Conservative Association",
"10357","2006","Winnipeg South Conservative Association",
"3413","2004","Winnipeg South Federal Liberal Association",
"6115","2005","Winnipeg South Federal Liberal Association",
"9852","2006","Winnipeg South Federal Liberal Association",
"3061","2004","Winnipeg South Federal NDP Riding Association",
"6319","2005","Winnipeg South Federal NDP Riding Association",
"10056","2006","Winnipeg South Federal NDP Riding Association",
"2736","2004","Yellowhead Conservative Association",
"6690","2005","Yellowhead Conservative Association",
"10425","2006","Yellowhead Conservative Association",
"3374","2004","Yellowhead Federal Liberal Association",
"6247","2005","Yellowhead Federal Liberal Association",
"9984","2006","Yellowhead Federal Liberal Association",
"3043","2004","Yellowhead Federal NDP Riding Association",
"6482","2005","Yellowhead Federal NDP Riding Association",
"10219","2006","Yellowhead Federal NDP Riding Association",
"7108","2005","Yellowhead Riding Association of the Christian Heritage Party",
"10840","2006","Yellowhead Riding Association of the Christian Heritage Party",
"2781","2004","York Centre Conservative Association",
"6916","2005","York Centre Conservative Association",
"10651","2006","York Centre Conservative Association",
"2953","2004","York Centre Federal Green Party Riding Association",
"6357","2005","York Centre Federal Green Party Riding Association",
"10094","2006","York Centre Federal Green Party Riding Association",
"3398","2004","York Centre Federal Liberal Riding Association",
"6189","2005","York Centre Federal Liberal Riding Association",
"9926","2006","York Centre Federal Liberal Riding Association",
"3077","2004","York Centre Federal NDP Riding Association",
"6337","2005","York Centre Federal NDP Riding Association",
"10074","2006","York Centre Federal NDP Riding Association",
"3399","2004","York North Federal Liberal Association",
"2769","2004","York South--Weston Conservative Association",
"6594","2005","York South--Weston Conservative Association",
"10329","2006","York South--Weston Conservative Association",
"3400","2004","York South--Weston Federal Liberal Association",
"6190","2005","York South--Weston Federal Liberal Association",
"9927","2006","York South--Weston Federal Liberal Association",
"3079","2004","York South--Weston Federal NDP Riding Association",
"6521","2005","York South--Weston Federal NDP Riding Association",
"10258","2006","York South--Weston Federal NDP Riding Association",
"2770","2004","York West Conservative Association",
"6841","2005","York West Conservative Association",
"10576","2006","York West Conservative Association",
"2945","2004","York West Federal Green Party Association",
"6533","2005","York West Federal Green Party Association",
"10270","2006","York West Federal Green Party Association",
"3401","2004","York West Federal Liberal Association",
"6230","2005","York West Federal Liberal Association",
"9967","2006","York West Federal Liberal Association",
"6001","2004","York West Federal NDP Riding Association",
"7084","2005","York West Federal NDP Riding Association",
"10817","2006","York West Federal NDP Riding Association",
"10918","2006","York--Simcoe CHP",
"2768","2004","York--Simcoe Conservative Association",
"6592","2005","York--Simcoe Conservative Association",
"10327","2006","York--Simcoe Conservative Association",
"7150","2005","York--Simcoe Federal Green Party Association",
"10879","2006","York--Simcoe Federal Green Party Association",
"2916","2004","York--Simcoe Federal Liberal Association",
"6892","2005","York--Simcoe Federal Liberal Association",
"10627","2006","York--Simcoe Federal Liberal Association",
"3078","2004","York--Simcoe Federal NDP Riding Association",
"6333","2005","York--Simcoe Federal NDP Riding Association",
"10070","2006","York--Simcoe Federal NDP Riding Association",
"2744","2004","Yorkton--Melville Conservative Association",
"6597","2005","Yorkton--Melville Conservative Association",
"10332","2006","Yorkton--Melville Conservative Association",
"3386","2004","Yorkton--Melville Federal Liberal Association",
"6408","2005","Yorkton--Melville Federal Liberal Association",
"10145","2006","Yorkton--Melville Federal Liberal Association",
"3051","2004","Yorkton--Melville Federal NDP Riding Association",
"6508","2005","Yorkton--Melville Federal NDP Riding Association",
"10245","2006","Yorkton--Melville Federal NDP Riding Association",
"2700","2004","Yukon Conservative Association",
"6921","2005","Yukon Conservative Association",
"10656","2006","Yukon Conservative Association",
"2993","2004","Yukon Federal NDP Riding Association",
"6807","2005","Yukon Federal NDP Riding Association",
"10542","2006","Yukon Federal NDP Riding Association",
"3334","2004","Yukon Liberal Association",
"6763","2005","Yukon Liberal Association",
"10498","2006","Yukon Liberal Association",

DETAIL_DATA
"Client_id","No","Full_name_of_association","Date_received","Monetary","Total_per_contributor"
"2737","2","Former Langley - Abbotsford, Conservative","","1481.25","1481.25"
"2737","1","Former Langley - Abbotsford EDR Reform Alliance","","1599.86","1599.86"
"2754","1","Saskatoon Rosetown Biggar EDA","Feb 20, 2004","212","212"
"2782","1","Simcoe North Progressive Conservative Association","Oct 31, 2004","301.88","301.88"
"2819","1","Metro Toronto PC Association","Apr 05, 2004","330","330"
"2851","1","PC Brampton Centre Riding Association","Jul 26, 2004","313.78","313.78"
"2867","1","Parti Conservateur","Jul 04, 2004","113.4","113.4"
"2868","1","PARTI CONSERVATEUR DU CANADA","Nov 01, 2004","55.99","55.99"
"2925","1","Janssen Associates ","May 17, 2004","200","200"
"2925","2","Pelligrini & Associates ","May 22, 2004","200","200"
"2925","3","PKF Hill LLP ","Apr 22, 2004","250","250"
